date,top1000_pct_above_10dma,top1000_pct_above_100dma,top1000_pct_above_200dma,tech100_pct_above_50dma,top1000_net_new_highs_63d,top1000_mcclellan_osc
2025-05-07,68.0,49.54773869346734,51.91532258064516,69.6969696969697,64,45.89714129391116
2025-05-08,70.19999999999999,52.663316582914575,53.528225806451616,68.68686868686868,47,52.11460551238517
2025-05-09,70.6,55.07537688442211,53.37361530715005,69.6969696969697,39,42.16996439161851
2025-05-12,77.5,67.1356783919598,61.933534743202415,84.84848484848484,98,61.10644641140492
2025-05-13,73.3,66.4321608040201,62.134944612286006,85.85858585858585,108,56.34160630626528
2025-05-14,67.80000000000001,64.321608040201,61.43001007049346,86.86868686868688,65,32.585959984839576
2025-05-15,77.5,68.44221105527637,63.44410876132931,88.88888888888889,120,41.0619525800964
2025-05-16,86.6,71.93158953722335,66.22983870967742,90.9090909090909,152,60.15361648614049
2025-05-19,88.1,71.65829145728642,65.55891238670695,89.8989898989899,144,50.62622104337751
2025-05-20,81.39999999999999,70.62374245472837,64.61693548387096,90.9090909090909,80,29.277166834598248
2025-05-21,43.8,62.97786720321932,59.173387096774185,89.8989898989899,9,-18.42266034808101
2025-05-22,34.1,61.60804020100502,58.71097683786506,85.85858585858585,10,-28.863899287531368
2025-05-23,32.800000000000004,60.0,56.49546827794561,84.84848484848484,29,-33.796839084323764
2025-05-27,56.599999999999994,65.76305220883533,61.267605633802816,88.88888888888889,126,2.8544815848403573
2025-05-28,38.2,62.010050251256274,58.81168177240684,85.85858585858585,31,-29.672911650948524
2025-05-29,46.0,64.12060301507537,58.81168177240684,82.82828282828282,47,-13.735468309293282
2025-05-30,47.699999999999996,63.015075376884425,58.91238670694864,82.82828282828282,63,-16.140276910631577
2025-06-02,51.9,63.21608040201006,58.81168177240684,84.84848484848484,105,-15.26568688022266
2025-06-03,65.2,65.62814070351759,60.52366565961732,86.86868686868688,95,-0.891583969821923
2025-06-04,63.2,63.81909547738693,59.71802618328298,84.84848484848484,88,-9.097268061580188
2025-06-05,60.699999999999996,62.44979919678715,58.04828973843058,86.86868686868688,65,-14.967641619725597
2025-06-06,72.39999999999999,66.23115577889448,61.43001007049346,90.9090909090909,137,8.838027196158706
2025-06-09,65.4,67.33668341708542,61.73212487411883,91.91919191919192,87,6.147683897758995
2025-06-10,67.60000000000001,69.74874371859296,64.45115810674723,90.9090909090909,101,11.066701958138438
2025-06-11,62.0,68.47389558232932,62.57545271629779,86.86868686868688,56,-4.232871110027816
2025-06-12,66.4,69.87951807228916,63.68209255533199,84.84848484848484,87,3.9071582722401814
2025-06-13,39.300000000000004,62.24899598393574,59.859154929577464,78.78787878787878,17,-32.75265239728189
2025-06-16,53.0,64.65863453815261,62.676056338028175,83.0,87,-11.183027257736853
2025-06-17,33.4,60.78234704112337,59.154929577464785,77.0,24,-41.23508262713717
2025-06-18,36.9,61.88565697091274,59.05432595573441,74.0,44,-38.32341455483875
2025-06-20,39.7,62.32464929859719,59.55734406438632,69.0,46,-34.892321280249405
2025-06-23,58.3,66.13226452905812,61.16700201207244,75.0,99,-9.48427492407427
2025-06-24,73.9,69.43887775551102,63.0784708249497,79.0,173,15.837026085075848
2025-06-25,57.4,64.22845691382766,59.95975855130785,75.0,73,-12.742446682526186
2025-06-26,69.19999999999999,67.63527054108216,63.581488933601605,78.0,178,12.485816334586715
2025-06-27,72.1,69.33867735470942,64.08450704225352,79.0,150,17.593552132545312
2025-06-30,78.8,71.24248496993988,64.88933601609658,81.0,189,26.472698479137193
2025-07-01,80.10000000000001,76.45290581162325,68.10865191146881,84.0,196,33.83200511307757
2025-07-02,75.8,77.13139418254764,69.48640483383686,81.0,228,38.2050522595312
2025-07-03,82.39999999999999,78.63590772316951,70.79556898288017,86.0,230,48.6029823084514
2025-07-07,68.11740890688259,74.82233502538071,68.29765545361876,83.0,63,12.200197588735904
2025-07-08,65.85612968591693,75.60975609756098,69.59183673469389,85.0,85,11.06481566543549
2025-07-09,67.37588652482269,76.6260162601626,70.3061224489796,83.0,131,14.838740042686439
2025-07-10,64.94427558257345,77.7439024390244,70.91836734693877,73.0,210,22.041251685022573
2025-07-11,53.137651821862356,74.51776649746192,69.75560081466395,70.0,31,-8.960807119205143
2025-07-14,55.769230769230774,75.15212981744422,69.68463886063073,69.0,84,-2.922763361223815
2025-07-15,30.465587044534416,69.3711967545639,65.41200406917599,71.0,-5,-37.09562213134366
2025-07-16,38.967611336032384,70.89249492900609,66.02238046795524,68.0,64,-20.527938269139412
2025-07-17,51.97568389057751,74.21319796954315,68.63543788187373,69.0,133,1.1900711243909257
2025-07-18,52.68490374873353,73.502538071066,68.97253306205494,68.0,93,-4.1469811997625925
2025-07-19,52.68490374873353,73.502538071066,68.97253306205494,68.0,0,-7.389426030915033
2025-07-21,47.01114488348531,71.97969543147208,67.54832146490337,73.0,45,-20.0247692313958
2025-07-22,64.32318992654774,77.70767613038907,72.18124341412012,69.38775510204081,151,2.2221361783501266
2025-07-23,77.71023302938197,79.59390862944163,73.65208545269583,73.0,207,19.932129622791138
2025-07-24,70.28397565922921,78.2520325203252,72.60692464358452,71.0,112,4.424513369674244
2025-07-25,74.84787018255578,79.0650406504065,72.91242362525459,72.0,158,13.14337890641093
2025-07-28,61.49949341438703,75.63451776649747,70.70193285859614,70.0,47,-10.31770795421125
2025-07-29,58.05471124620061,75.63451776649747,71.71922685656155,61.0,56,-10.475348680272162
2025-07-30,46.24746450304259,72.15447154471545,68.43177189409369,61.0,29,-29.707754757652882
2025-07-31,35.80121703853955,69.10569105691057,65.4786150712831,62.0,-10,-45.60292318002513
2025-08-01,28.199999999999996,64.52905811623246,62.63846928499497,55.00000000000001,-82,-62.46527756525329
2025-08-04,43.0,70.24048096192385,66.06243705941591,56.99999999999999,93,-22.620264176797086
2025-08-05,40.9,69.53907815631263,65.25679758308158,54.0,21,-26.38967640878305
2025-08-06,44.4,68.93787575150301,65.35750251762337,56.00000000000001,34,-24.480575485087137
2025-08-07,46.800000000000004,70.84168336673346,65.45820745216515,56.00000000000001,21,-24.12589131790169
2025-08-08,49.4,70.01003009027082,65.82661290322581,50.0,41,-17.502006898368624
2025-08-11,46.2,69.1073219658977,65.38849646821393,51.0,-11,-30.65107568517601
2025-08-12,65.2,72.0160481444333,67.87512588116817,55.00000000000001,131,1.9097258805295567
2025-08-13,75.6,75.92778335005015,72.10473313192345,61.0,195,27.539662589805175
2025-08-14,67.9,72.8184553660983,69.88922457200403,56.00000000000001,46,-1.1344398367132058
2025-08-15,61.9,73.34669338677354,68.9828801611279,55.00000000000001,56,-9.445125212202854
2025-08-18,62.3,72.74549098196393,69.38569989929506,56.00000000000001,28,-10.903535582185484
2025-08-19,64.3,73.77377377377378,71.39979859013091,56.99999999999999,76,-5.3459587706097125
2025-08-20,62.1,73.87387387387388,70.39274924471299,56.00000000000001,79,-3.7675008028593737
2025-08-21,55.7,73.97397397397397,70.59415911379658,51.0,48,-14.29908173641854
2025-08-22,81.0,79.57957957957959,76.03222557905337,62.0,201,21.56791197407047
2025-08-25,64.4,75.27527527527528,73.31319234642497,56.00000000000001,50,-11.973647963331782
2025-08-26,64.60000000000001,74.97497497497497,73.91742195367573,54.0,94,-8.191813469994045
2025-08-27,69.6,76.07607607607608,74.44668008048289,56.00000000000001,121,4.482614089159682
2025-08-28,64.5,75.25050100200401,74.01812688821752,61.0,82,0.946836581790329
2025-08-29,57.99999999999999,74.8496993987976,74.11883182275932,56.00000000000001,57,-4.630987369919424
2025-09-02,43.7,72.84569138276554,72.40684793554884,53.0,18,-26.426871911781667
2025-09-03,42.9,71.84368737474949,71.70191339375629,52.0,25,-26.880218835514974
2025-09-04,55.2,72.14428857715431,72.9103726082578,55.00000000000001,121,-3.1834293611293774
2025-09-05,53.5,73.44689378757515,73.61530715005036,57.99999999999999,116,2.7432427862759567
2025-09-08,57.4,72.34468937875751,72.60825780463243,62.0,105,3.646831258376139
2025-09-09,50.2,70.94188376753507,71.80261832829808,62.0,54,-7.398834754270091
2025-09-10,48.4,70.44088176352705,70.89627391742196,54.0,40,-12.955885021311262
2025-09-11,71.6,74.64929859719439,75.12588116817724,57.99999999999999,203,20.65761642547509
2025-09-12,58.599999999999994,72.24448897795591,72.9103726082578,56.99999999999999,52,-9.506127919649952
2025-09-15,55.00000000000001,70.31093279839519,71.67338709677419,60.0,64,-11.198598695133615
2025-09-16,50.1,69.20762286860582,71.67338709677419,60.0,44,-19.839668214696477
2025-09-17,49.74974974974975,70.08032128514057,71.94752774974774,68.0,58,-12.028584312849246
2025-09-18,58.3,70.31093279839519,72.68145161290323,69.0,86,-0.7399646552056183
2025-09-19,52.400000000000006,69.1073219658977,71.875,69.0,45,-9.984495024644282
2025-09-22,53.2,69.30792377131394,71.7741935483871,69.0,46,-9.03864601539112
2025-09-23,53.2,69.6088264794383,71.875,67.0,36,-8.184751882402711
2025-09-24,43.2,68.77510040160642,71.84661957618566,61.0,9,-19.813748639285606
2025-09-25,36.3,65.56224899598394,70.43390514631686,57.99999999999999,-48,-39.95747212322406
2025-09-26,50.050050050050054,68.04020100502512,72.52525252525253,62.0,56,-8.730568341375312
2025-09-29,52.300000000000004,67.7710843373494,72.37903225806451,64.0,86,0.16208723381224743
2025-09-30,54.800000000000004,68.07228915662651,72.78225806451613,66.0,90,4.464497314428549
